Idx,Category,Qwen_Acc,Llama_Acc,Consensus_Acc,DASE_Acc,State,Steps,Cost,Duration,Commit_Method,EL_At_Commit,Lambda_At_Commit,MSPRT_Reject,Total_Tokens,Tokens_Step1,Tokens_Post_S1,Mean_Tokens_Per_Step,Total_Inferences,Tokens_Per_Inference,Total_Step_Duration_S,Mean_Step_Duration_S,Endpoint_Token_Breakdown,Infra_Noise,Infra_Noise_Rate
367,GPQA (Organic Chemistry),0,0,0,0,STABLE,11,0.78932,501.71,EL-streak,0.0725,2.9091,False,137432,13033,124399,12493.8,55,2498.8,501.658,45.605,"{""databricks-qwen3-next-80b-a3b-instruct"": 119796, ""databricks-meta-llama-3-3-70b-instruct"": 17636}",0,0.0
368,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.0023179999999999997,8.91,unanimous,0.134,1.8333,False,501,501,0,501.0,5,100.2,8.875,8.875,"{""databricks-qwen3-next-80b-a3b-instruct"": 157, ""databricks-meta-llama-3-3-70b-instruct"": 344}",0,0.0
369,GPQA (Astrophysics),1,1,1,1,STABLE,8,0.19495999999999997,211.84,mSPRT,0.0,30.2719,True,38743,4772,33971,4842.9,40,968.6,211.807,26.476,"{""databricks-qwen3-next-80b-a3b-instruct"": 19994, ""databricks-meta-llama-3-3-70b-instruct"": 18749}",0,0.0
370,GPQA (High-energy particle physics),0,1,1,1,STABLE,13,0.191184,175.59,mSPRT,0.3385,20.5363,True,36018,258,35760,2770.6,65,554.1,175.547,13.504,"{""databricks-qwen3-next-80b-a3b-instruct"": 23556, ""databricks-meta-llama-3-3-70b-instruct"": 12462}",0,0.0
371,GPQA (Astrophysics),1,0,1,1,STABLE,10,0.51386,397.18,EL-streak+mSPRT,0.0,27.3769,True,96719,5521,91198,9671.9,50,1934.4,397.14,39.714,"{""databricks-qwen3-next-80b-a3b-instruct"": 63492, ""databricks-meta-llama-3-3-70b-instruct"": 33227}",0,0.0
372,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.007398,1.17,unanimous,0.0415,1.8333,False,1425,1425,0,1425.0,5,285.0,1.129,1.129,"{""databricks-qwen3-next-80b-a3b-instruct"": 849, ""databricks-meta-llama-3-3-70b-instruct"": 576}",0,0.0
373,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.025174,18.83,unanimous,0.032,1.8333,False,4753,4753,0,4753.0,5,950.6,18.797,18.797,"{""databricks-qwen3-next-80b-a3b-instruct"": 3081, ""databricks-meta-llama-3-3-70b-instruct"": 1672}",0,0.0
374,GPQA (Quantum Mechanics),0,1,0,1,STABLE,8,0.6079060000000001,438.14,mSPRT,0.0,35.5456,True,108098,13681,94417,13512.2,40,2702.4,438.098,54.762,"{""databricks-qwen3-next-80b-a3b-instruct"": 87757, ""databricks-meta-llama-3-3-70b-instruct"": 20341}",0,0.0
375,GPQA (Astrophysics),1,0,1,1,STABLE,1,0.048055999999999995,29.83,unanimous,0.1285,1.4813,False,8928,8928,0,8928.0,5,1785.6,29.796,29.796,"{""databricks-qwen3-next-80b-a3b-instruct"": 6172, ""databricks-meta-llama-3-3-70b-instruct"": 2756}",0,0.0
376,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.013314,5.05,unanimous,0.0345,1.8333,False,2373,2373,0,2373.0,5,474.6,5.002,5.002,"{""databricks-qwen3-next-80b-a3b-instruct"": 1911, ""databricks-meta-llama-3-3-70b-instruct"": 462}",0,0.0
377,GPQA (Physics (general)),0,0,0,1,STABLE,12,0.891732,597.94,mSPRT,0.003,34.2076,True,162168,14775,147393,13514.0,60,2702.8,597.898,49.825,"{""databricks-qwen3-next-80b-a3b-instruct"": 121530, ""databricks-meta-llama-3-3-70b-instruct"": 40638}",0,0.0
378,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.60728,625.63,EL-streak,0.0005,19.5898,False,104098,9662,94436,11566.4,45,2313.3,625.592,69.51,"{""databricks-qwen3-next-80b-a3b-instruct"": 95444, ""databricks-meta-llama-3-3-70b-instruct"": 8654}",0,0.0
379,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.043196,62.11,unanimous,0.1325,1.4813,False,7962,7962,0,7962.0,5,1592.4,62.081,62.081,"{""databricks-qwen3-next-80b-a3b-instruct"": 5674, ""databricks-meta-llama-3-3-70b-instruct"": 2288}",0,0.0
380,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.023934,17.86,unanimous,0.0335,1.8333,False,4381,4381,0,4381.0,5,876.2,17.821,17.821,"{""databricks-qwen3-next-80b-a3b-instruct"": 3205, ""databricks-meta-llama-3-3-70b-instruct"": 1176}",0,0.0
381,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.009637999999999999,5.81,unanimous,0.034,1.8333,False,1842,1842,0,1842.0,5,368.4,5.782,5.782,"{""databricks-qwen3-next-80b-a3b-instruct"": 1135, ""databricks-meta-llama-3-3-70b-instruct"": 707}",0,0.0
382,GPQA (Astrophysics),1,0,1,1,STABLE,9,0.221742,180.07,EL-streak,0.003,7.4019,False,41641,2569,39072,4626.8,45,925.4,180.03,20.003,"{""databricks-qwen3-next-80b-a3b-instruct"": 27589, ""databricks-meta-llama-3-3-70b-instruct"": 14052}",0,0.0
383,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.010598,4.28,unanimous,0.025,1.8333,False,1891,1891,0,1891.0,5,378.2,4.244,4.244,"{""databricks-qwen3-next-80b-a3b-instruct"": 1517, ""databricks-meta-llama-3-3-70b-instruct"": 374}",0,0.0
384,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.023957999999999997,16.19,unanimous,0.031,1.8333,False,4089,4089,0,4089.0,5,817.8,16.156,16.156,"{""databricks-qwen3-next-80b-a3b-instruct"": 3801, ""databricks-meta-llama-3-3-70b-instruct"": 288}",0,0.0
385,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.023049999999999998,11.44,unanimous,0.041,1.8333,False,4043,4043,0,4043.0,5,808.6,11.412,11.412,"{""databricks-qwen3-next-80b-a3b-instruct"": 3439, ""databricks-meta-llama-3-3-70b-instruct"": 604}",0,0.0
386,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.004062,1.03,unanimous,0.0315,1.8333,False,789,789,0,789.0,5,157.8,1.001,1.001,"{""databricks-qwen3-next-80b-a3b-instruct"": 453, ""databricks-meta-llama-3-3-70b-instruct"": 336}",0,0.0
387,GPQA (Chemistry (general)),0,1,0,0,STABLE,7,0.4673299999999999,272.91,mSPRT,0.0,30.5146,True,80023,13974,66049,11431.9,35,2286.4,272.867,38.981,"{""databricks-qwen3-next-80b-a3b-instruct"": 73619, ""databricks-meta-llama-3-3-70b-instruct"": 6404}",0,0.0
388,GPQA (Quantum Mechanics),0,0,0,0,STABLE,1,0.013877999999999998,7.32,unanimous,0.0685,1.8333,False,2627,2627,0,2627.0,5,525.4,7.288,7.288,"{""databricks-qwen3-next-80b-a3b-instruct"": 1685, ""databricks-meta-llama-3-3-70b-instruct"": 942}",0,0.0
389,GPQA (Molecular Biology),0,1,1,1,STABLE,1,0.00404,6.7,unanimous,0.072,1.8333,False,812,812,0,812.0,5,162.4,6.647,6.647,"{""databricks-qwen3-next-80b-a3b-instruct"": 396, ""databricks-meta-llama-3-3-70b-instruct"": 416}",0,0.0
390,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.019738,5.8,unanimous,0.034,1.8333,False,3597,3597,0,3597.0,5,719.4,5.764,5.764,"{""databricks-qwen3-next-80b-a3b-instruct"": 2675, ""databricks-meta-llama-3-3-70b-instruct"": 922}",0,0.0
391,GPQA (Quantum Mechanics),0,1,1,1,STABLE,1,0.027927999999999998,43.19,unanimous,0.148,1.8333,False,4830,4830,0,4830.0,5,966.0,43.156,43.156,"{""databricks-qwen3-next-80b-a3b-instruct"": 4304, ""databricks-meta-llama-3-3-70b-instruct"": 526}",0,0.0
392,GPQA (Organic Chemistry),0,0,0,0,STABLE,7,0.161186,146.5,mSPRT,0.0005,20.5185,True,30371,1564,28807,4338.7,35,867.7,146.462,20.923,"{""databricks-qwen3-next-80b-a3b-instruct"": 19851, ""databricks-meta-llama-3-3-70b-instruct"": 10520}",0,0.0
393,GPQA (Physics (general)),0,0,0,1,STABLE,8,0.377552,293.59,mSPRT,0.0005,28.1325,True,70107,436,69671,8763.4,40,1752.7,293.556,36.694,"{""databricks-qwen3-next-80b-a3b-instruct"": 48562, ""databricks-meta-llama-3-3-70b-instruct"": 21545}",0,0.0
394,GPQA (Organic Chemistry),1,0,1,0,STABLE,15,0.548314,388.45,mSPRT,0.3175,21.3504,True,99218,3633,95585,6614.5,75,1322.9,388.397,25.893,"{""databricks-qwen3-next-80b-a3b-instruct"": 75721, ""databricks-meta-llama-3-3-70b-instruct"": 23497}",0,0.0
395,GPQA (Chemistry (general)),1,0,1,1,STABLE,6,0.27665999999999996,210.28,mSPRT,0.0,20.5056,True,52494,6098,46396,8749.0,30,1749.8,210.243,35.041,"{""databricks-qwen3-next-80b-a3b-instruct"": 33342, ""databricks-meta-llama-3-3-70b-instruct"": 19152}",0,0.0
396,GPQA (Organic Chemistry),0,0,0,0,STABLE,5,0.436348,279.7,mSPRT,0.0025,20.7113,True,75742,13728,62014,15148.4,25,3029.7,279.654,55.931,"{""databricks-qwen3-next-80b-a3b-instruct"": 66690, ""databricks-meta-llama-3-3-70b-instruct"": 9052}",0,0.0
397,GPQA (Molecular Biology),0,1,1,1,STABLE,7,0.543744,345.6,mSPRT,0.0,24.2408,True,94934,15129,79805,13562.0,35,2712.4,345.558,49.365,"{""databricks-qwen3-next-80b-a3b-instruct"": 82004, ""databricks-meta-llama-3-3-70b-instruct"": 12930}",0,0.0
398,GPQA (Genetics),1,1,1,1,STABLE,1,0.023053999999999998,22.18,unanimous,0.0295,1.8333,False,4021,4021,0,4021.0,5,804.2,22.148,22.148,"{""databricks-qwen3-next-80b-a3b-instruct"": 3485, ""databricks-meta-llama-3-3-70b-instruct"": 536}",0,0.0
399,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.033534,57.88,unanimous,0.0665,1.8333,False,5767,5767,0,5767.0,5,1153.4,57.85,57.85,"{""databricks-qwen3-next-80b-a3b-instruct"": 5233, ""databricks-meta-llama-3-3-70b-instruct"": 534}",0,0.0
400,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.006724,2.91,unanimous,0.0365,1.8333,False,1226,1226,0,1226.0,5,245.2,2.88,2.88,"{""databricks-qwen3-next-80b-a3b-instruct"": 910, ""databricks-meta-llama-3-3-70b-instruct"": 316}",0,0.0
401,GPQA (Organic Chemistry),1,0,1,1,STABLE,6,0.06751199999999999,84.16,mSPRT,0.0,23.4728,True,14145,2180,11965,2357.5,30,471.5,84.123,14.021,"{""databricks-qwen3-next-80b-a3b-instruct"": 5466, ""databricks-meta-llama-3-3-70b-instruct"": 8679}",0,0.0
402,GPQA (Organic Chemistry),0,0,0,0,STABLE,6,0.03911,72.73,mSPRT,0.0,26.9247,True,8277,722,7555,1379.5,30,275.9,72.694,12.116,"{""databricks-qwen3-next-80b-a3b-instruct"": 3001, ""databricks-meta-llama-3-3-70b-instruct"": 5276}",0,0.0
403,GPQA (Condensed Matter Physics),1,1,1,1,STABLE,1,0.013611999999999999,21.71,unanimous,0.1305,1.8333,False,2390,2390,0,2390.0,5,478.0,21.683,21.683,"{""databricks-qwen3-next-80b-a3b-instruct"": 2026, ""databricks-meta-llama-3-3-70b-instruct"": 364}",0,0.0
404,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.058282,39.76,unanimous,0.1275,1.4813,False,9933,9933,0,9933.0,5,1986.6,39.725,39.725,"{""databricks-qwen3-next-80b-a3b-instruct"": 9275, ""databricks-meta-llama-3-3-70b-instruct"": 658}",0,0.0
405,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.04068,36.51,unanimous,0.035,1.8333,False,7932,7932,0,7932.0,5,1586.4,36.47,36.47,"{""databricks-qwen3-next-80b-a3b-instruct"": 4476, ""databricks-meta-llama-3-3-70b-instruct"": 3456}",0,0.0
406,GPQA (Chemistry (general)),0,1,0,1,UNSTABLE,15,1.159074,781.06,fallback,0.204,10.0165,False,206098,13881,192217,13739.9,75,2748.0,781.002,52.067,"{""databricks-qwen3-next-80b-a3b-instruct"": 167341, ""databricks-meta-llama-3-3-70b-instruct"": 38757}",0,0.0
407,GPQA (Chemistry (general)),0,1,1,1,STABLE,6,0.12256399999999999,112.12,mSPRT,0.0,22.4066,True,23622,612,23010,3937.0,30,787.4,112.085,18.681,"{""databricks-qwen3-next-80b-a3b-instruct"": 14038, ""databricks-meta-llama-3-3-70b-instruct"": 9584}",0,0.0
408,GPQA (Physics (general)),0,0,0,1,STABLE,13,0.19180799999999998,205.09,mSPRT,0.433,24.4291,True,38876,326,38550,2990.5,65,598.1,205.049,15.773,"{""databricks-qwen3-next-80b-a3b-instruct"": 18152, ""databricks-meta-llama-3-3-70b-instruct"": 20724}",0,0.0
409,GPQA (Relativistic Mechanics),1,1,1,1,STABLE,1,0.018458,8.41,unanimous,0.026,1.8333,False,3247,3247,0,3247.0,5,649.4,8.379,8.379,"{""databricks-qwen3-next-80b-a3b-instruct"": 2735, ""databricks-meta-llama-3-3-70b-instruct"": 512}",0,0.0
410,GPQA (Organic Chemistry),0,0,0,1,UNSTABLE,15,0.9211399999999998,570.7,fallback,0.4985,4.1765,False,162036,12474,149562,10802.4,75,2160.5,570.656,38.044,"{""databricks-qwen3-next-80b-a3b-instruct"": 136498, ""databricks-meta-llama-3-3-70b-instruct"": 25538}",0,0.0
411,GPQA (Molecular Biology),0,1,1,1,STABLE,6,0.15838799999999997,135.62,mSPRT,0.0,26.9247,True,29600,2620,26980,4933.3,30,986.7,135.58,22.597,"{""databricks-qwen3-next-80b-a3b-instruct"": 19994, ""databricks-meta-llama-3-3-70b-instruct"": 9606}",0,0.0
412,GPQA (Astrophysics),0,0,0,0,STABLE,5,0.017852,43.85,mSPRT,0.0,20.7113,True,4128,446,3682,825.6,25,165.1,43.801,8.76,"{""databricks-qwen3-next-80b-a3b-instruct"": 670, ""databricks-meta-llama-3-3-70b-instruct"": 3458}",0,0.0
413,GPQA (High-energy particle physics),0,1,1,1,STABLE,6,0.34755199999999997,283.04,mSPRT,0.0005,26.9247,True,64841,7099,57742,10806.8,30,2161.4,283.001,47.167,"{""databricks-qwen3-next-80b-a3b-instruct"": 44094, ""databricks-meta-llama-3-3-70b-instruct"": 20747}",0,0.0
414,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.02053,13.1,unanimous,0.026,1.8333,False,3593,3593,0,3593.0,5,718.6,13.069,13.069,"{""databricks-qwen3-next-80b-a3b-instruct"": 3079, ""databricks-meta-llama-3-3-70b-instruct"": 514}",0,0.0
415,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.056748,39.24,unanimous,0.0685,1.8333,False,10096,10096,0,10096.0,5,2019.2,39.212,39.212,"{""databricks-qwen3-next-80b-a3b-instruct"": 8182, ""databricks-meta-llama-3-3-70b-instruct"": 1914}",0,0.0
416,GPQA (Organic Chemistry),0,1,0,1,STABLE,11,0.88548,592.15,EL-streak,0.012,10.2244,False,157190,15564,141626,14290.0,55,2858.0,592.103,53.828,"{""databricks-qwen3-next-80b-a3b-instruct"": 128360, ""databricks-meta-llama-3-3-70b-instruct"": 28830}",0,0.0
417,GPQA (High-energy particle physics),0,0,0,0,STABLE,8,0.27771799999999996,296.77,mSPRT,0.001,24.5227,True,47735,4596,43139,5966.9,40,1193.4,296.731,37.091,"{""databricks-qwen3-next-80b-a3b-instruct"": 43389, ""databricks-meta-llama-3-3-70b-instruct"": 4346}",0,0.0
418,GPQA (Relativistic Mechanics),0,1,1,1,STABLE,7,0.16338799999999998,169.83,mSPRT,0.0,21.4948,True,33172,2015,31157,4738.9,35,947.8,169.79,24.256,"{""databricks-qwen3-next-80b-a3b-instruct"": 15350, ""databricks-meta-llama-3-3-70b-instruct"": 17822}",0,0.0
419,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.012508,7.82,unanimous,0.035,1.8333,False,2298,2298,0,2298.0,5,459.6,7.788,7.788,"{""databricks-qwen3-next-80b-a3b-instruct"": 1658, ""databricks-meta-llama-3-3-70b-instruct"": 640}",0,0.0
420,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.009726,2.98,unanimous,0.0355,1.8333,False,1835,1835,0,1835.0,5,367.0,2.947,2.947,"{""databricks-qwen3-next-80b-a3b-instruct"": 1193, ""databricks-meta-llama-3-3-70b-instruct"": 642}",0,0.0
421,GPQA (Chemistry (general)),0,1,0,1,STABLE,12,0.66662,415.42,EL-streak,0.0505,4.437,False,115895,5417,110478,9657.9,60,1931.6,415.37,34.614,"{""databricks-qwen3-next-80b-a3b-instruct"": 101520, ""databricks-meta-llama-3-3-70b-instruct"": 14375}",0,0.0
422,GPQA (High-energy particle physics),1,1,1,1,STABLE,1,0.02199,16.44,unanimous,0.082,1.8333,False,3837,3837,0,3837.0,5,767.4,16.411,16.411,"{""databricks-qwen3-next-80b-a3b-instruct"": 3321, ""databricks-meta-llama-3-3-70b-instruct"": 516}",0,0.0
423,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.008407999999999999,2.94,unanimous,0.0265,1.8333,False,1554,1554,0,1554.0,5,310.8,2.906,2.906,"{""databricks-qwen3-next-80b-a3b-instruct"": 1096, ""databricks-meta-llama-3-3-70b-instruct"": 458}",0,0.0
424,GPQA (Molecular Biology),0,1,1,1,STABLE,8,0.071134,114.07,mSPRT,0.0085,24.5227,True,15793,1406,14387,1974.1,40,394.8,114.027,14.253,"{""databricks-qwen3-next-80b-a3b-instruct"": 3981, ""databricks-meta-llama-3-3-70b-instruct"": 11812}",0,0.0
425,GPQA (Molecular Biology),0,1,1,1,STABLE,5,0.055852,64.48,mSPRT,0.0,20.7113,True,11598,552,11046,2319.6,25,463.9,64.428,12.886,"{""databricks-qwen3-next-80b-a3b-instruct"": 4730, ""databricks-meta-llama-3-3-70b-instruct"": 6868}",0,0.0
426,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.012234,5.01,unanimous,0.0285,1.8333,False,2197,2197,0,2197.0,5,439.4,4.977,4.977,"{""databricks-qwen3-next-80b-a3b-instruct"": 1723, ""databricks-meta-llama-3-3-70b-instruct"": 474}",0,0.0
427,GPQA (Quantum Mechanics),0,0,0,0,STABLE,1,0.034996,23.33,unanimous,0.126,1.4813,False,6525,6525,0,6525.0,5,1305.0,23.293,23.293,"{""databricks-qwen3-next-80b-a3b-instruct"": 4448, ""databricks-meta-llama-3-3-70b-instruct"": 2077}",0,0.0
428,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.034938,21.7,unanimous,0.0295,1.8333,False,6506,6506,0,6506.0,5,1301.2,21.67,21.67,"{""databricks-qwen3-next-80b-a3b-instruct"": 4457, ""databricks-meta-llama-3-3-70b-instruct"": 2049}",0,0.0
429,GPQA (Molecular Biology),0,1,0,1,STABLE,8,0.827488,395.23,mSPRT,0.0035,21.6081,True,146798,16155,130643,18349.8,40,3669.9,395.184,49.398,"{""databricks-qwen3-next-80b-a3b-instruct"": 120148, ""databricks-meta-llama-3-3-70b-instruct"": 26650}",0,0.0
430,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.008079999999999999,2.62,unanimous,0.0235,1.8333,False,1496,1496,0,1496.0,5,299.2,2.589,2.589,"{""databricks-qwen3-next-80b-a3b-instruct"": 1048, ""databricks-meta-llama-3-3-70b-instruct"": 448}",0,0.0
431,GPQA (Relativistic Mechanics),0,1,1,1,STABLE,1,0.021876,17.96,unanimous,0.061,1.8333,False,4244,4244,0,4244.0,5,848.8,17.928,17.928,"{""databricks-qwen3-next-80b-a3b-instruct"": 2450, ""databricks-meta-llama-3-3-70b-instruct"": 1794}",0,0.0
432,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.289444,255.71,EL-streak,0.021,9.5241,False,51443,12561,38882,5715.9,45,1143.2,255.651,28.406,"{""databricks-qwen3-next-80b-a3b-instruct"": 41836, ""databricks-meta-llama-3-3-70b-instruct"": 9607}",0,0.0
433,GPQA (Quantum Mechanics),0,1,1,0,STABLE,7,0.064164,117.61,mSPRT,0.0315,24.2552,True,14929,1421,13508,2132.7,35,426.5,117.573,16.796,"{""databricks-qwen3-next-80b-a3b-instruct"": 2224, ""databricks-meta-llama-3-3-70b-instruct"": 12705}",0,0.0
434,GPQA (Electromagnetism and Photonics),0,1,1,1,STABLE,5,0.174398,138.65,mSPRT,0.0,20.7113,True,32215,620,31595,6443.0,25,1288.6,138.617,27.723,"{""databricks-qwen3-next-80b-a3b-instruct"": 22769, ""databricks-meta-llama-3-3-70b-instruct"": 9446}",0,0.0
435,GPQA (Relativistic Mechanics),1,0,1,1,STABLE,6,0.240886,182.63,mSPRT,0.0,20.5056,True,45741,6134,39607,7623.5,30,1524.7,182.587,30.431,"{""databricks-qwen3-next-80b-a3b-instruct"": 28961, ""databricks-meta-llama-3-3-70b-instruct"": 16780}",0,0.0
436,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.006018,1.2,unanimous,0.037,1.8333,False,1155,1155,0,1155.0,5,231.0,1.163,1.163,"{""databricks-qwen3-next-80b-a3b-instruct"": 699, ""databricks-meta-llama-3-3-70b-instruct"": 456}",0,0.0
437,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.014912,5.21,unanimous,0.031,1.8333,False,2674,2674,0,2674.0,5,534.8,5.179,5.179,"{""databricks-qwen3-next-80b-a3b-instruct"": 2108, ""databricks-meta-llama-3-3-70b-instruct"": 566}",0,0.0
438,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.05948,38.26,unanimous,0.067,1.8333,False,10114,10114,0,10114.0,5,2022.8,38.222,38.222,"{""databricks-qwen3-next-80b-a3b-instruct"": 9512, ""databricks-meta-llama-3-3-70b-instruct"": 602}",0,0.0
439,GPQA (Organic Chemistry),1,0,1,1,STABLE,10,0.618166,377.23,EL-streak,0.0015,7.8913,False,110416,8573,101843,11041.6,50,2208.3,377.186,37.719,"{""databricks-qwen3-next-80b-a3b-instruct"": 88251, ""databricks-meta-llama-3-3-70b-instruct"": 22165}",0,0.0
440,GPQA (Electromagnetism and Photonics),0,0,0,0,STABLE,7,0.506406,329.35,mSPRT,0.0,35.0021,True,89272,13378,75894,12753.1,35,2550.6,329.307,47.044,"{""databricks-qwen3-next-80b-a3b-instruct"": 74659, ""databricks-meta-llama-3-3-70b-instruct"": 14613}",0,0.0
441,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.247164,264.8,mSPRT,0.0255,27.7924,True,44486,8858,35628,4942.9,45,988.6,264.755,29.417,"{""databricks-qwen3-next-80b-a3b-instruct"": 34610, ""databricks-meta-llama-3-3-70b-instruct"": 9876}",0,0.0
442,GPQA (Molecular Biology),0,0,0,0,STABLE,5,0.129472,65.09,mSPRT,0.0,20.7113,True,32368,5704,26664,6473.6,25,1294.7,65.044,13.009,"{""databricks-qwen3-next-80b-a3b-instruct"": 0, ""databricks-meta-llama-3-3-70b-instruct"": 32368}",0,0.0
443,GPQA (Astrophysics),0,1,1,1,STABLE,6,0.084216,59.05,mSPRT,0.0,21.7551,True,15728,1426,14302,2621.3,30,524.3,59.015,9.836,"{""databricks-qwen3-next-80b-a3b-instruct"": 10652, ""databricks-meta-llama-3-3-70b-instruct"": 5076}",0,0.0
444,GPQA (Organic Chemistry),0,0,0,0,STABLE,11,0.9742919999999999,757.0,EL-streak+mSPRT,0.0,33.644,True,169743,13455,156288,15431.2,55,3086.2,756.954,68.814,"{""databricks-qwen3-next-80b-a3b-instruct"": 147660, ""databricks-meta-llama-3-3-70b-instruct"": 22083}",0,0.0
445,GPQA (Physics (general)),1,1,1,1,STABLE,9,0.261828,225.14,EL-streak,0.0015,14.83,False,48104,3071,45033,5344.9,45,1069.0,225.1,25.011,"{""databricks-qwen3-next-80b-a3b-instruct"": 34706, ""databricks-meta-llama-3-3-70b-instruct"": 13398}",0,0.0
446,GPQA (Astrophysics),0,0,0,0,UNSTABLE,15,0.863478,641.46,fallback,0.2095,8.4809,False,154500,5044,149456,10300.0,75,2060.0,641.406,42.76,"{""databricks-qwen3-next-80b-a3b-instruct"": 122739, ""databricks-meta-llama-3-3-70b-instruct"": 31761}",0,0.0
447,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.18822799999999998,211.34,mSPRT,0.0015,25.3401,True,35535,3794,31741,3948.3,45,789.7,211.292,23.477,"{""databricks-qwen3-next-80b-a3b-instruct"": 23044, ""databricks-meta-llama-3-3-70b-instruct"": 12491}",0,0.0
448,GPQA (Quantum Mechanics),0,0,0,0,UNSTABLE,15,0.868176,682.88,fallback,0.4425,6.0824,False,153232,458,152774,10215.5,75,2043.1,682.832,45.522,"{""databricks-qwen3-next-80b-a3b-instruct"": 127624, ""databricks-meta-llama-3-3-70b-instruct"": 25608}",0,0.0
449,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.026875999999999997,17.15,unanimous,0.062,1.8333,False,4760,4760,0,4760.0,5,952.0,17.114,17.114,"{""databricks-qwen3-next-80b-a3b-instruct"": 3918, ""databricks-meta-llama-3-3-70b-instruct"": 842}",0,0.0
450,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.00432,6.18,unanimous,0.0655,1.8333,False,868,868,0,868.0,5,173.6,6.149,6.149,"{""databricks-qwen3-next-80b-a3b-instruct"": 424, ""databricks-meta-llama-3-3-70b-instruct"": 444}",0,0.0
451,GPQA (Electromagnetism and Photonics),0,1,1,1,STABLE,1,0.012537999999999999,7.29,unanimous,0.0595,1.8333,False,2337,2337,0,2337.0,5,467.4,7.256,7.256,"{""databricks-qwen3-next-80b-a3b-instruct"": 1595, ""databricks-meta-llama-3-3-70b-instruct"": 742}",0,0.0
452,GPQA (Molecular Biology),0,1,1,0,STABLE,11,0.19090000000000001,218.86,mSPRT,0.1,20.1031,True,37269,292,36977,3388.1,55,677.6,218.819,19.893,"{""databricks-qwen3-next-80b-a3b-instruct"": 20912, ""databricks-meta-llama-3-3-70b-instruct"": 16357}",0,0.0
453,GPQA (Chemistry (general)),1,0,1,0,STABLE,9,0.762996,491.05,mSPRT,0.032,28.2455,True,133120,12619,120501,14791.1,45,2958.2,491.008,54.556,"{""databricks-qwen3-next-80b-a3b-instruct"": 115258, ""databricks-meta-llama-3-3-70b-instruct"": 17862}",0,0.0
454,GPQA (Chemistry (general)),1,0,1,1,UNSTABLE,15,0.7037979999999999,587.41,fallback,0.399,7.5325,False,131479,8342,123137,8765.3,75,1753.1,587.366,39.158,"{""databricks-qwen3-next-80b-a3b-instruct"": 88941, ""databricks-meta-llama-3-3-70b-instruct"": 42538}",0,0.0
455,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.066948,42.37,unanimous,0.129,1.8333,False,11372,11372,0,11372.0,5,2274.4,42.338,42.338,"{""databricks-qwen3-next-80b-a3b-instruct"": 10730, ""databricks-meta-llama-3-3-70b-instruct"": 642}",0,0.0
456,GPQA (Molecular Biology),0,1,0,1,STABLE,7,0.134388,58.36,mSPRT,0.0,24.5435,True,25014,2604,22410,3573.4,35,714.7,58.318,8.331,"{""databricks-qwen3-next-80b-a3b-instruct"": 17166, ""databricks-meta-llama-3-3-70b-instruct"": 7848}",0,0.0
457,GPQA (Organic Chemistry),1,1,1,1,STABLE,6,0.278518,182.35,mSPRT,0.0,25.3782,True,49009,4005,45004,8168.2,30,1633.6,182.311,30.385,"{""databricks-qwen3-next-80b-a3b-instruct"": 41241, ""databricks-meta-llama-3-3-70b-instruct"": 7768}",0,0.0
